"filename", "language", "JSON with Comments", "JavaScript", "Markdown", "Shell Script", "TypeScript", "PowerShell", "JSON", "XML", "TypeScript JSX", "PostCSS", "HTML", "comment", "blank", "total"
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\design-items\[itemId]\notes\route.ts", "TypeScript", 0, 0, 0, 0, 97, 0, 0, 0, 0, 0, 0, 4, 17, 118
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\design-items\[itemId]\route.ts", "TypeScript", 0, 0, 0, 0, 147, 0, 0, 0, 0, 0, 0, 6, 25, 178
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\design\assets\[assetId]\note\route.ts", "TypeScript", 0, 0, 0, 0, 101, 0, 0, 0, 0, 0, 0, 3, 11, 115
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\design\checklist\route.ts", "TypeScript", 0, 0, 0, 0, 414, 0, 0, 0, 0, 0, 0, 22, 49, 485
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\design\comments\route.ts", "TypeScript", 0, 0, 0, 0, 114, 0, 0, 0, 0, 0, 0, 5, 13, 132
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\design\complete\route.ts", "TypeScript", 0, 0, 0, 0, 273, 0, 0, 0, 0, 0, 0, 24, 34, 331
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\design\notes\route.ts", "TypeScript", 0, 0, 0, 0, 437, 0, 0, 0, 0, 0, 0, 16, 44, 497
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\design\notifications\route.ts", "TypeScript", 0, 0, 0, 0, 106, 0, 0, 0, 0, 0, 0, 7, 13, 126
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\design\pins\route.ts", "TypeScript", 0, 0, 0, 0, 277, 0, 0, 0, 0, 0, 0, 9, 28, 314
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\design\route.ts", "TypeScript", 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 1, 4, 22
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\design\sections\[sectionId]\complete\route.ts", "TypeScript", 0, 0, 0, 0, 128, 0, 0, 0, 0, 0, 0, 4, 14, 146
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\design\sections\route.ts", "TypeScript", 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 5, 16, 121
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\design\tags\route.ts", "TypeScript", 0, 0, 0, 0, 338, 0, 0, 0, 0, 0, 0, 16, 45, 399
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\design\upload\route.ts", "TypeScript", 0, 0, 0, 0, 357, 0, 0, 0, 0, 0, 0, 22, 45, 424
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\direct-ns-test\route.ts", "TypeScript", 0, 0, 0, 0, 64, 0, 0, 0, 0, 0, 0, 2, 11, 77
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\drawings\[stageId]\checklist\add\route.ts", "TypeScript", 0, 0, 0, 0, 95, 0, 0, 0, 0, 0, 0, 7, 13, 115
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\drawings\[stageId]\checklist\route.ts", "TypeScript", 0, 0, 0, 0, 109, 0, 0, 0, 0, 0, 0, 9, 17, 135
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\drawings\[stageId]\complete\route.ts", "TypeScript", 0, 0, 0, 0, 152, 0, 0, 0, 0, 0, 0, 15, 20, 187
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\drawings\[stageId]\upload\route.ts", "TypeScript", 0, 0, 0, 0, 145, 0, 0, 0, 0, 0, 0, 11, 22, 178
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\drawings\checklist\[checklistItemId]\link-files\route.ts", "TypeScript", 0, 0, 0, 0, 219, 0, 0, 0, 0, 0, 0, 17, 29, 265
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\drawings\checklist\[checklistItemId]\linked-files\route.ts", "TypeScript", 0, 0, 0, 0, 77, 0, 0, 0, 0, 0, 0, 4, 9, 90
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\drawings\checklist\[checklistItemId]\route.ts", "TypeScript", 0, 0, 0, 0, 85, 0, 0, 0, 0, 0, 0, 7, 13, 105
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\drawings\route.ts", "TypeScript", 0, 0, 0, 0, 145, 0, 0, 0, 0, 0, 0, 9, 16, 170
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\dropbox\browse\route.ts", "TypeScript", 0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 14, 72
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\dropbox\debug\route.ts", "TypeScript", 0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 2, 7, 71
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\dropbox\test-auth\route.ts", "TypeScript", 0, 0, 0, 0, 127, 0, 0, 0, 0, 0, 0, 9, 18, 154
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\dropbox\test-member-access\route.ts", "TypeScript", 0, 0, 0, 0, 147, 0, 0, 0, 0, 0, 0, 10, 17, 174
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\dropbox\test-team\route.ts", "TypeScript", 0, 0, 0, 0, 68, 0, 0, 0, 0, 0, 0, 9, 13, 90
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\email-tracking\[trackingId]\pixel.png\route.ts", "TypeScript", 0, 0, 0, 0, 84, 0, 0, 0, 0, 0, 0, 7, 9, 100
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\email\analytics\[versionId]\route.ts", "TypeScript", 0, 0, 0, 0, 162, 0, 0, 0, 0, 0, 0, 3, 16, 181
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\email\click\[emailId]\route.ts", "TypeScript", 0, 0, 0, 0, 67, 0, 0, 0, 0, 0, 0, 7, 12, 86
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\email\download\[emailId]\route.ts", "TypeScript", 0, 0, 0, 0, 69, 0, 0, 0, 0, 0, 0, 7, 12, 88
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\email\preview\[versionId]\route.ts", "TypeScript", 0, 0, 0, 0, 105, 0, 0, 0, 0, 0, 0, 8, 15, 128
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\email\test\[versionId]\route.ts", "TypeScript", 0, 0, 0, 0, 113, 0, 0, 0, 0, 0, 0, 8, 16, 137
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\email\track\[emailId]\route.ts", "TypeScript", 0, 0, 0, 0, 75, 0, 0, 0, 0, 0, 0, 6, 11, 92
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\explore-folders\route.ts", "TypeScript", 0, 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 3, 12, 88
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\ffe\categories\route.ts", "TypeScript", 0, 0, 0, 0, 186, 0, 0, 0, 0, 0, 0, 17, 29, 232
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\ffe\debug\route.ts", "TypeScript", 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 3, 7, 64
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\ffe\instances\route.ts", "TypeScript", 0, 0, 0, 0, 94, 0, 0, 0, 0, 0, 0, 4, 22, 120
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\ffe\items\route.ts", "TypeScript", 0, 0, 0, 0, 266, 0, 0, 0, 0, 0, 0, 21, 38, 325
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\ffe\library\[itemId]\route.ts", "TypeScript", 0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 2, 12, 70
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\ffe\library\route.ts", "TypeScript", 0, 0, 0, 0, 64, 0, 0, 0, 0, 0, 0, 2, 13, 79
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\ffe\management\items\route.ts", "TypeScript", 0, 0, 0, 0, 284, 0, 0, 0, 0, 0, 0, 31, 42, 357
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\ffe\room-libraries\[id]\route.ts", "TypeScript", 0, 0, 0, 0, 145, 0, 0, 0, 0, 0, 0, 9, 25, 179
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\ffe\room-libraries\route.ts", "TypeScript", 0, 0, 0, 0, 127, 0, 0, 0, 0, 0, 0, 13, 25, 165
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\ffe\room-types\clear\route.ts", "TypeScript", 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 2, 5, 37
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\ffe\room-types\route.ts", "TypeScript", 0, 0, 0, 0, 181, 0, 0, 0, 0, 0, 0, 17, 29, 227
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\ffe\room\[roomId]\items\[itemId]\route.ts", "TypeScript", 0, 0, 0, 0, 239, 0, 0, 0, 0, 0, 0, 10, 30, 279
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\ffe\room\[roomId]\items\route.ts", "TypeScript", 0, 0, 0, 0, 149, 0, 0, 0, 0, 0, 0, 14, 26, 189
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\ffe\room\[roomId]\status\route.ts", "TypeScript", 0, 0, 0, 0, 99, 0, 0, 0, 0, 0, 0, 8, 19, 126
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\ffe\route.ts", "TypeScript", 0, 0, 0, 0, 228, 0, 0, 0, 0, 0, 0, 17, 30, 275
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\ffe\sections\[sectionId]\route.ts", "TypeScript", 0, 0, 0, 0, 157, 0, 0, 0, 0, 0, 0, 6, 21, 184
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\ffe\sections\route.ts", "TypeScript", 0, 0, 0, 0, 123, 0, 0, 0, 0, 0, 0, 6, 19, 148
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\ffe\settings\route.ts", "TypeScript", 0, 0, 0, 0, 75, 0, 0, 0, 0, 0, 0, 4, 15, 94
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\ffe\v2\rooms\[roomId]\import-template\route.ts", "TypeScript", 0, 0, 0, 0, 207, 0, 0, 0, 0, 0, 0, 15, 35, 257
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\ffe\v2\rooms\[roomId]\items\[itemId]\duplicate\route.ts", "TypeScript", 0, 0, 0, 0, 106, 0, 0, 0, 0, 0, 0, 5, 16, 127
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\ffe\v2\rooms\[roomId]\items\[itemId]\linked-items\route.ts", "TypeScript", 0, 0, 0, 0, 274, 0, 0, 0, 0, 0, 0, 27, 33, 334
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\ffe\v2\rooms\[roomId]\items\[itemId]\quantity-include\route.ts", "TypeScript", 0, 0, 0, 0, 130, 0, 0, 0, 0, 0, 0, 7, 18, 155
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\ffe\v2\rooms\[roomId]\items\[itemId]\route.ts", "TypeScript", 0, 0, 0, 0, 249, 0, 0, 0, 0, 0, 0, 13, 42, 304
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\ffe\v2\rooms\[roomId]\items\[itemId]\visibility\route.ts", "TypeScript", 0, 0, 0, 0, 219, 0, 0, 0, 0, 0, 0, 15, 25, 259
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\ffe\v2\rooms\[roomId]\items\route.ts", "TypeScript", 0, 0, 0, 0, 351, 0, 0, 0, 0, 0, 0, 21, 51, 423
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\ffe\v2\rooms\[roomId]\route.ts", "TypeScript", 0, 0, 0, 0, 312, 0, 0, 0, 0, 0, 0, 17, 52, 381
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\ffe\v2\rooms\[roomId]\route_fixed.ts", "TypeScript", 0, 0, 0, 0, 312, 0, 0, 0, 0, 0, 0, 17, 52, 381
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\ffe\v2\rooms\[roomId]\sections\route.ts", "TypeScript", 0, 0, 0, 0, 258, 0, 0, 0, 0, 0, 0, 20, 38, 316
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\ffe\v2\sections\route.ts", "TypeScript", 0, 0, 0, 0, 109, 0, 0, 0, 0, 0, 0, 6, 20, 135
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\ffe\v2\templates\[id]\copy\route.ts", "TypeScript", 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 1, 15, 76
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\ffe\v2\templates\[id]\route.ts", "TypeScript", 0, 0, 0, 0, 172, 0, 0, 0, 0, 0, 0, 9, 26, 207
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\ffe\v2\templates\route.ts", "TypeScript", 0, 0, 0, 0, 191, 0, 0, 0, 0, 0, 0, 11, 29, 231
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\ffe\version-history\route.ts", "TypeScript", 0, 0, 0, 0, 190, 0, 0, 0, 0, 0, 0, 11, 22, 223
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\final-test\route.ts", "TypeScript", 0, 0, 0, 0, 104, 0, 0, 0, 0, 0, 0, 3, 23, 130
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\floorplan-approvals\[versionId]\preview\route.ts", "TypeScript", 0, 0, 0, 0, 191, 0, 0, 0, 0, 0, 0, 6, 13, 210
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\floorplan-approvals\[versionId]\send-email\route.ts", "TypeScript", 0, 0, 0, 0, 341, 0, 0, 0, 0, 0, 0, 15, 27, 383
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\health\route.ts", "TypeScript", 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 2, 19
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\issues\[id]\comments\route.ts", "TypeScript", 0, 0, 0, 0, 68, 0, 0, 0, 0, 0, 0, 4, 9, 81
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\issues\[id]\route.ts", "TypeScript", 0, 0, 0, 0, 285, 0, 0, 0, 0, 0, 0, 12, 25, 322
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\issues\route.ts", "TypeScript", 0, 0, 0, 0, 320, 0, 0, 0, 0, 0, 0, 16, 31, 367
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\issues\unresolved-count\route.ts", "TypeScript", 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 2, 6, 44
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\mentions\team-members\route.ts", "TypeScript", 0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 1, 10, 62
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\mentions\users-by-names\route.ts", "TypeScript", 0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 1, 10, 69
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\messages\route.ts", "TypeScript", 0, 0, 0, 0, 219, 0, 0, 0, 0, 0, 0, 8, 24, 251
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\notifications\phase-email\route.ts", "TypeScript", 0, 0, 0, 0, 190, 0, 0, 0, 0, 0, 0, 11, 23, 224
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\notifications\route.ts", "TypeScript", 0, 0, 0, 0, 265, 0, 0, 0, 0, 0, 0, 13, 39, 317
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\phase-access\route.ts", "TypeScript", 0, 0, 0, 0, 255, 0, 0, 0, 0, 0, 0, 16, 30, 301
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\projects\[id]\activity\route.ts", "TypeScript", 0, 0, 0, 0, 190, 0, 0, 0, 0, 0, 0, 13, 22, 225
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\projects\[id]\contractors\[contractorId]\route.ts", "TypeScript", 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 4, 10, 60
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\projects\[id]\contractors\route.ts", "TypeScript", 0, 0, 0, 0, 122, 0, 0, 0, 0, 0, 0, 9, 20, 151
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\projects\[id]\design-templates\[templateId]\route.ts", "TypeScript", 0, 0, 0, 0, 211, 0, 0, 0, 0, 0, 0, 13, 32, 256
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\projects\[id]\design-templates\route.ts", "TypeScript", 0, 0, 0, 0, 199, 0, 0, 0, 0, 0, 0, 15, 30, 244
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\projects\[id]\dropbox-folder\route.ts", "TypeScript", 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 2, 9, 64
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\projects\[id]\export\route.ts", "TypeScript", 0, 0, 0, 0, 456, 0, 0, 0, 0, 0, 0, 15, 31, 502
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\projects\[id]\floorplan-approvals\route.ts", "TypeScript", 0, 0, 0, 0, 417, 0, 0, 0, 0, 0, 0, 13, 40, 470
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\projects\[id]\floorplan-assets\route.ts", "TypeScript", 0, 0, 0, 0, 351, 0, 0, 0, 0, 0, 0, 21, 48, 420
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\projects\[id]\floors\[floorId]\route.ts", "TypeScript", 0, 0, 0, 0, 69, 0, 0, 0, 0, 0, 0, 3, 11, 83
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\projects\[id]\floors\route.ts", "TypeScript", 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 6, 9, 51
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\projects\[id]\messages\[messageId]\reactions\route.ts", "TypeScript", 0, 0, 0, 0, 178, 0, 0, 0, 0, 0, 0, 16, 27, 221
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\projects\[id]\messages\[messageId]\route.ts", "TypeScript", 0, 0, 0, 0, 351, 0, 0, 0, 0, 0, 0, 20, 37, 408
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\projects\[id]\messages\route.ts", "TypeScript", 0, 0, 0, 0, 406, 0, 0, 0, 0, 0, 0, 15, 37, 458
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\projects\[id]\rooms\route.ts", "TypeScript", 0, 0, 0, 0, 133, 0, 0, 0, 0, 0, 0, 15, 18, 166
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\projects\[id]\route.ts", "TypeScript", 0, 0, 0, 0, 414, 0, 0, 0, 0, 0, 0, 38, 83, 535
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\projects\[id]\search\route.ts", "TypeScript", 0, 0, 0, 0, 381, 0, 0, 0, 0, 0, 0, 14, 33, 428
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\projects\[id]\sections\[sectionId]\route.ts", "TypeScript", 0, 0, 0, 0, 68, 0, 0, 0, 0, 0, 0, 3, 13, 84
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\projects\[id]\sections\route.ts", "TypeScript", 0, 0, 0, 0, 71, 0, 0, 0, 0, 0, 0, 3, 12, 86
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\projects\[id]\tasks\[taskId]\route.ts", "TypeScript", 0, 0, 0, 0, 483, 0, 0, 0, 0, 0, 0, 35, 50, 568
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\projects\[id]\tasks\route.ts", "TypeScript", 0, 0, 0, 0, 417, 0, 0, 0, 0, 0, 0, 20, 35, 472
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\projects\[id]\updates\[updateId]\photos\route.ts", "TypeScript", 0, 0, 0, 0, 438, 0, 0, 0, 0, 0, 0, 42, 49, 529
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\projects\[id]\updates\[updateId]\route.ts", "TypeScript", 0, 0, 0, 0, 417, 0, 0, 0, 0, 0, 0, 19, 33, 469
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\projects\[id]\updates\route.ts", "TypeScript", 0, 0, 0, 0, 326, 0, 0, 0, 0, 0, 0, 15, 25, 366
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\projects\route.ts", "TypeScript", 0, 0, 0, 0, 302, 0, 0, 0, 0, 0, 0, 36, 48, 386
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\renderings\[versionId]\notes\route.ts", "TypeScript", 0, 0, 0, 0, 110, 0, 0, 0, 0, 0, 0, 6, 15, 131
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\renderings\[versionId]\push-to-client\route.ts", "TypeScript", 0, 0, 0, 0, 307, 0, 0, 0, 0, 0, 0, 26, 37, 370
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\renderings\[versionId]\route.ts", "TypeScript", 0, 0, 0, 0, 285, 0, 0, 0, 0, 0, 0, 18, 32, 335
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\renderings\[versionId]\upload\route.ts", "TypeScript", 0, 0, 0, 0, 192, 0, 0, 0, 0, 0, 0, 20, 30, 242
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\renderings\download\route.ts", "TypeScript", 0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 6, 15, 87
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\renderings\notes\[noteId]\route.ts", "TypeScript", 0, 0, 0, 0, 162, 0, 0, 0, 0, 0, 0, 10, 20, 192
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\renderings\route.ts", "TypeScript", 0, 0, 0, 0, 180, 0, 0, 0, 0, 0, 0, 8, 21, 209
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\rooms\[roomId]\phases\bulk\route.ts", "TypeScript", 0, 0, 0, 0, 101, 0, 0, 0, 0, 0, 0, 2, 14, 117
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\rooms\[roomId]\route.ts", "TypeScript", 0, 0, 0, 0, 159, 0, 0, 0, 0, 0, 0, 10, 25, 194
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\search\route.ts", "TypeScript", 0, 0, 0, 0, 198, 0, 0, 0, 0, 0, 0, 6, 14, 218
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\sessions\route.ts", "TypeScript", 0, 0, 0, 0, 84, 0, 0, 0, 0, 0, 0, 7, 15, 106
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\sms\status\route.ts", "TypeScript", 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 6, 7, 45
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\sms\webhook\route.ts", "TypeScript", 0, 0, 0, 0, 154, 0, 0, 0, 0, 0, 0, 20, 26, 200
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\spec-books\[projectId]\history\route.ts", "TypeScript", 0, 0, 0, 0, 111, 0, 0, 0, 0, 0, 0, 5, 15, 131
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\spec-books\generate\route.ts", "TypeScript", 0, 0, 0, 0, 494, 0, 0, 0, 0, 0, 0, 42, 53, 589
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\spec-books\link-files\route.ts", "TypeScript", 0, 0, 0, 0, 273, 0, 0, 0, 0, 0, 0, 14, 38, 325
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\spec-books\linked-files\route.ts", "TypeScript", 0, 0, 0, 0, 126, 0, 0, 0, 0, 0, 0, 5, 17, 148
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\spec-books\room-renderings\route.ts", "TypeScript", 0, 0, 0, 0, 267, 0, 0, 0, 0, 0, 0, 17, 39, 323
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\spec-books\unlink-files\route.ts", "TypeScript", 0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 2, 9, 62
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\spec-books\upload-pdf\[fileId]\route.ts", "TypeScript", 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 2, 8, 56
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\spec-books\upload-pdf\route.ts", "TypeScript", 0, 0, 0, 0, 163, 0, 0, 0, 0, 0, 0, 11, 26, 200
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\stages\[id]\activity\route.ts", "TypeScript", 0, 0, 0, 0, 124, 0, 0, 0, 0, 0, 0, 13, 14, 151
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\stages\[id]\ai-summary\route.ts", "TypeScript", 0, 0, 0, 0, 234, 0, 0, 0, 0, 0, 0, 26, 33, 293
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\stages\[id]\comments\route.ts", "TypeScript", 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 5, 12, 117
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\stages\[id]\custom-summary\route.ts", "TypeScript", 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 5, 7, 50
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\stages\[id]\design-activity\route.ts", "TypeScript", 0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 5, 11, 75
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\stages\[id]\design-items\route.ts", "TypeScript", 0, 0, 0, 0, 192, 0, 0, 0, 0, 0, 0, 11, 23, 226
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\stages\[id]\due-date\route.ts", "TypeScript", 0, 0, 0, 0, 157, 0, 0, 0, 0, 0, 0, 8, 17, 182
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\stages\[id]\next-assignees\route.ts", "TypeScript", 0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 1, 9, 68
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\stages\[id]\notifications\route.ts", "TypeScript", 0, 0, 0, 0, 105, 0, 0, 0, 0, 0, 0, 5, 16, 126
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\stages\[id]\reset\route.ts", "TypeScript", 0, 0, 0, 0, 169, 0, 0, 0, 0, 0, 0, 24, 28, 221
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\stages\[id]\route.ts", "TypeScript", 0, 0, 0, 0, 346, 0, 0, 0, 0, 0, 0, 26, 47, 419
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\stages\[id]\sections\route.ts", "TypeScript", 0, 0, 0, 0, 402, 0, 0, 0, 0, 0, 0, 22, 41, 465
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\stages\[id]\upload\route.ts", "TypeScript", 0, 0, 0, 0, 211, 0, 0, 0, 0, 0, 0, 38, 25, 274
